claim_id,is_fraud,sequence_length,total_duration,event_sequence
N_1043,0,9,33,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Repair Authorization', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1044,0,10,31,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Repair Authorization', 'Repair In Progress', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1045,0,11,27,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Parts Ordered', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1046,0,10,33,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Witness Statement', 'Parts Ordered', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1047,0,10,32,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Repair Authorization', 'Repair In Progress', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1048,0,9,29,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Repair Authorization', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1049,0,9,28,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Repair Authorization', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1050,0,11,31,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Parts Ordered', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1051,0,10,39,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Repair Authorization', 'Repair In Progress', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1052,0,10,21,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Repair Authorization', 'Repair In Progress', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1053,0,9,23,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Repair Authorization', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1054,0,9,25,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Repair Authorization', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1055,0,10,23,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Repair Authorization', 'Repair In Progress', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1056,0,10,36,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Repair Authorization', 'Repair In Progress', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1057,0,11,32,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Parts Ordered', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1058,0,10,39,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Repair Authorization', 'Repair In Progress', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1059,0,10,29,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Repair Authorization', 'Repair In Progress', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1060,0,11,36,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Parts Ordered', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1061,0,10,24,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Repair Authorization', 'Repair In Progress', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1062,0,10,41,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Repair Authorization', 'Repair In Progress', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1063,0,11,31,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Parts Ordered', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1064,0,9,29,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Repair Authorization', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1065,0,10,30,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Repair Authorization', 'Repair In Progress', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1066,0,11,38,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Parts Ordered', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1067,0,9,26,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Repair Authorization', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1068,0,10,36,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Repair Authorization', 'Repair In Progress', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1069,0,10,32,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Repair Authorization', 'Repair In Progress', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1070,0,10,22,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Witness Statement', 'Parts Ordered', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1071,0,10,37,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Witness Statement', 'Parts Ordered', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1072,0,10,29,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Witness Statement', 'Parts Ordered', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1073,0,10,22,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Repair Authorization', 'Repair In Progress', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1074,0,9,42,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Repair Authorization', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1075,0,11,38,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Parts Ordered', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1076,0,10,43,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Repair Authorization', 'Repair In Progress', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1077,0,11,32,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Parts Ordered', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1078,0,10,27,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Repair Authorization', 'Repair In Progress', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1079,0,9,29,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Repair Authorization', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1080,0,11,35,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Parts Ordered', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1081,0,11,39,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Parts Ordered', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1082,0,11,26,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Parts Ordered', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1083,0,10,41,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Repair Authorization', 'Repair In Progress', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1084,0,9,31,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Repair Authorization', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1085,0,10,30,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Witness Statement', 'Parts Ordered', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1086,0,11,39,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Parts Ordered', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1087,0,10,34,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Witness Statement', 'Parts Ordered', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1088,0,10,35,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Repair Authorization', 'Repair In Progress', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1089,0,10,36,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Repair Authorization', 'Repair In Progress', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1090,0,9,35,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Repair Authorization', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1091,0,11,43,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Parts Ordered', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1092,0,9,28,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Repair Authorization', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1093,0,10,37,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Witness Statement', 'Parts Ordered', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1094,0,10,28,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Repair Authorization', 'Repair In Progress', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1095,0,10,21,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Repair Authorization', 'Repair In Progress', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1096,0,11,41,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Parts Ordered', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1097,0,11,39,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Parts Ordered', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1098,0,11,28,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Parts Ordered', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1099,0,10,24,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Repair Authorization', 'Repair In Progress', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1100,0,11,44,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Parts Ordered', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1101,0,9,33,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Repair Authorization', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1102,0,9,32,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Repair Authorization', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1103,0,10,28,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Witness Statement', 'Parts Ordered', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1104,0,10,31,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Witness Statement', 'Parts Ordered', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1105,0,10,24,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Repair Authorization', 'Repair In Progress', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1106,0,10,25,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Repair Authorization', 'Repair In Progress', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1107,0,11,38,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Parts Ordered', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1108,0,9,25,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Repair Authorization', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1109,0,10,23,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Witness Statement', 'Parts Ordered', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
N_1110,0,11,29,"['First Notice of Loss', 'Initial Assessment', 'Damage Documentation', 'Police Report Filed', 'Expert Consultation', 'Parts Ordered', 'Repair In Progress', 'Quality Check', 'Final Assessment', 'Payment Processing', 'Claim Closed']"
